timestamp,o,d
2023-08-09 9:40:03,Buford Ivy,2135
2023-08-09 9:40:21,Steve Hartman,4745
2023-08-09 9:45:11,Gina Riedel,872
2023-08-09 9:45:32,Barbara Noell,4365
2023-08-09 10:14:49,Carissa Okeefe,4517
2023-08-09 10:25:20,Nina Ramirez,3317
2023-08-09 10:26:05,Tanesha Sampson,3144
2023-08-09 10:54:49,Melvin King,2976
2023-08-09 10:58:39,Carl Baker,1999
2023-08-09 10:59:22,Arthur Cross,1172
2023-08-09 11:00:46,Gregory Epperly,101
2023-08-09 11:22:47,Brent Eggleston,4410
2023-08-09 11:27:36,Carlos Parker,2657
2023-08-09 11:28:20,Lucia Whittaker,2199
2023-08-09 11:39:33,Robert Boggs,4364
2023-08-09 11:50:43,Nora Deleon,3222
2023-08-09 12:04:53,Jo Sizemore,3200
2023-08-09 12:29:15,Jeffrey Short,358
2023-08-09 12:29:50,Lena Hampton,1729
2023-08-09 12:37:38,Amy Furstenberg,788
2023-08-09 13:30:17,Ruth Walsh,1180
2023-08-09 13:45:04,Elizabeth Omalley,3982
2023-08-09 14:05:00,Kelvin Brown,807
2023-08-09 14:24:14,Thaddeus Johnson,351
2023-08-09 14:30:43,Ralph Turner,1653
2023-08-09 14:41:51,Sandra Harvey,3161
2023-08-09 14:44:49,Mary Strickland,2657
2023-08-09 14:45:19,Tim Starkey,2121
2023-08-09 14:54:26,Kyle Yim,472
2023-08-09 15:17:38,James Diaz,4200
2023-08-09 15:18:07,Rosa Sons,4888
2023-08-09 15:18:08,Catherine Lehman,515
2023-08-09 15:34:07,Janie Long,4744
2023-08-09 15:35:36,Carol Long,1239
2023-08-09 15:40:07,Shirley Hilbert,3839
2023-08-09 15:40:45,James Espino,1859
2023-08-09 15:48:03,Sandra Harvey,4261
2023-08-09 16:00:34,Julianne Carswell,4166
2023-08-09 16:03:53,Leon Stafford,4228
2023-08-09 16:10:38,Claudia Feria,4427
2023-08-09 16:13:02,Norris Booth,4524
2023-08-09 16:19:30,Samantha Smith,3033
2023-08-09 16:24:35,Maura Smith,368
2023-08-09 17:02:40,Johnny Yerkovich,838
2023-08-09 17:03:42,Robert Fantasia,2332
2023-08-09 17:43:38,Denise Quintanilla,3114
2023-08-09 17:54:13,Michael Velasquez,123
2023-08-09 18:29:18,Mercy Salinas,424
2023-08-09 18:44:33,Lester Mccann,4538
2023-08-09 19:07:37,John Reagan,1057
2023-08-09 19:27:03,Vanessa Sharp,4145
2023-08-09 19:37:14,Kristan Shelton,1937
2023-08-09 19:39:56,Yvonne Auker,4176
2023-08-09 19:41:18,Connie Pruden,3802
2023-08-09 19:47:42,Micheal Dunlow,3763
2023-08-09 19:54:49,Pricilla Williams,3744
2023-08-09 19:57:46,Kristi Monaghan,4389
2023-08-09 19:59:09,Suzanne Singer,478
2023-08-09 20:01:25,Maria Abel,2013
2023-08-09 20:08:12,Gary Fender,4164
2023-08-09 20:11:21,Lillian Martin,2540
2023-08-09 20:25:27,Barbara Merlette,4895
2023-08-09 20:29:11,Maribel Mcgowan,928
2023-08-09 20:35:05,Sarah Sheats,1443
2023-08-09 20:36:25,Lucia Whittaker,4949
2023-08-09 20:56:28,Roger Hunter,2304
2023-08-09 20:56:51,Michael Warner,3419
2023-08-09 21:10:08,Mark Sampson,1228
2023-08-09 21:16:09,Steven Fraser,2169
2023-08-09 21:18:32,Gloria Nave,3642
2023-08-09 21:21:01,Victor Babiarz,4265
2023-08-09 21:35:46,Thomas Mosher,1682
2023-08-09 21:36:12,Mae Taube,1842
2023-08-09 21:54:27,Norman Ivy,4428
2023-08-09 22:01:38,Laura Simms,2979
2023-08-09 22:04:10,Susie Gilson,1950
2023-08-09 22:48:11,Erin Barb,2610
2023-08-09 22:48:39,Brent Stonge,3383
2023-08-09 23:05:26,Fred Beek,2699
2023-08-09 23:08:44,Lori Richards,241
2023-08-09 23:10:58,Jean Vega,3670
2023-08-09 23:30:33,William Villegas,459
2023-08-09 23:34:27,Steve Scott,2037
2023-08-09 23:36:49,Bradley Asberry,3518
2023-08-09 23:47:38,Robert Medrano,4525
2023-08-10 0:08:31,Rachel Groves,963
2023-08-10 0:14:41,James Hart,4738
2023-08-10 0:17:42,Gladys Mendoza,307
2023-08-10 0:19:13,Albert Love,3976
2023-08-10 0:39:33,Lessie Briggs,1166
2023-08-10 0:50:11,Michael Norman,679
2023-08-10 1:04:43,Silvia Menear,3842
2023-08-10 1:13:06,Thomas Matthews,410
2023-08-10 1:41:19,Katherine Busby,2139
2023-08-10 2:13:54,Kenneth Smith,2563
2023-08-10 2:26:42,Joshua Rodriguez,60
2023-08-10 2:27:49,George Dempsey,4161
2023-08-10 2:35:37,Diana Darby,3129
2023-08-10 2:51:43,Christina Sudduth,213
2023-08-10 2:56:31,Michael Palmer,2298
2023-08-10 3:00:31,John Hall,3454
2023-08-10 3:03:12,Marie Stokley,2734
2023-08-10 4:14:55,Susan Lowe,3283
2023-08-10 4:20:27,Norma Peco,4517
2023-08-10 4:22:56,William Hesterman,156
2023-08-10 4:23:28,Mark Vargas,1950
2023-08-10 4:26:28,Michael Jimenez,1444
2023-08-10 4:49:18,Desiree Baker,3141
2023-08-10 4:56:36,Lewis Allison,4993
2023-08-10 5:03:08,Sandra Lyles,4879
2023-08-10 5:12:54,Lawrence Mages,851
2023-08-10 5:36:23,Allison Shipman,2333
2023-08-10 5:38:33,Billy Prioleau,4014
2023-08-10 5:43:30,Mark Sliwa,714
2023-08-10 5:44:28,Patricia Chandler,1323
2023-08-10 5:59:48,Frances Esparza,4783
2023-08-10 6:05:14,Esther Drew,4191
2023-08-10 6:11:47,Ramona Gutierrez,4843
2023-08-10 6:21:51,Lonnie Bradley,2113
2023-08-10 6:26:28,Anna Schroeder,1987
2023-08-10 6:33:18,Irwin Griffin,486
2023-08-10 6:38:39,Juan Rosebrough,4972
2023-08-10 6:39:16,Pamela Dakins,3837
2023-08-10 6:56:56,Richard Jenkins,3200
2023-08-10 6:58:36,Jorge Zanders,2970
2023-08-10 6:59:17,Scott Velasquez,3688
2023-08-10 7:21:18,Junior Pederson,1777
2023-08-10 7:28:59,Edwin Riera,2697
2023-08-10 7:30:40,Jeremy Desimone,3
2023-08-10 7:40:06,Sarah Estrada,3739
2023-08-10 7:46:04,Nadine Nixon,2545
2023-08-10 7:46:43,Lisa Cresci,3053
2023-08-10 7:49:04,Gabrielle Hamilton,1596
2023-08-10 7:50:44,Maxine Rioux,3927
2023-08-10 7:52:48,Adolph Mcferren,2883
2023-08-10 8:19:00,Kathleen Gangler,4681
2023-08-10 8:37:28,Gertrude Greene,3134
2023-08-10 8:37:45,Samuel Barcia,551
2023-08-10 8:45:56,Katina Nason,1023
2023-08-10 8:46:52,Lucinda Smithers,2296
2023-08-10 8:49:27,Richard Mcclendon,3910
2023-08-10 9:05:10,Kenneth Lorensen,3777
2023-08-10 9:36:07,Dennis Lopez,872
2023-08-10 9:42:36,Joshua Solian,1772
2023-08-10 9:47:18,Donna Pantoja,1877
2023-08-10 10:25:57,Janna Cummins,329
2023-08-10 10:26:20,Frank Zimmerman,3086
2023-08-10 10:33:47,Jose Tucker,3854
2023-08-10 10:37:03,Kristie Thurman,190
2023-08-10 10:45:15,Anthony Starr,3691
2023-08-10 10:45:48,Gladys Mcdermott,3623
2023-08-10 10:48:32,Dana Lambert,2186
2023-08-10 10:49:17,Tracie Howard,4888
2023-08-10 10:52:53,Callie Dec,4350
2023-08-10 11:19:31,Deborah Morales,2052
2023-08-10 11:32:11,Dianne Blair,4052
2023-08-10 11:39:41,Bert Runyon,1851
2023-08-10 12:05:42,Tony Franks,3471
2023-08-10 12:07:18,Wesley Lee,2938
2023-08-10 12:19:51,Dennis Thode,3776
2023-08-10 12:21:18,Linda Gillis,1462
2023-08-10 12:24:55,Elizabeth Stevens,1285
2023-08-10 12:26:16,Maria Abel,2538
2023-08-10 12:27:29,Chelsea Du,4144
2023-08-10 12:42:02,Saul Combs,3348
2023-08-10 12:58:05,Michael Fain,914
2023-08-10 12:59:50,Marian Mckinney,194
2023-08-10 13:15:23,Joann Haupt,3154
2023-08-10 13:25:55,William Mclean,681
2023-08-10 13:34:44,Judith Starkes,735
2023-08-10 13:39:24,Cynthia Opperman,359
2023-08-10 13:45:03,Edward Wheeler,4410
2023-08-10 13:55:06,Edward Bickford,4138
2023-08-10 13:59:59,Matthew Gentry,2563
2023-08-10 14:10:14,Clyde Taylor,1437
2023-08-10 14:40:37,Mary Gray,408
2023-08-10 14:45:07,Reba Hardcastle,1462
2023-08-10 14:48:25,Catherine Lindberg,869
2023-08-10 15:35:08,Michael Warner,217
2023-08-10 15:35:37,Walter Cruz,3548
2023-08-10 15:41:48,Ethel Rivera,4544
2023-08-10 16:17:20,Peter Braxton,4228
2023-08-10 16:22:54,Pauline Murgia,3075
2023-08-10 16:37:04,Inez Phelps,1031
2023-08-10 16:49:03,Frank Boulware,2521
2023-08-10 16:56:31,Pauline Greene,4824
2023-08-10 16:58:48,Christopher Oneal,1198
2023-08-10 17:05:48,William Propes,4312
2023-08-10 17:17:13,Brian Wilson,4031
2023-08-10 17:21:35,Charles Martinez,210
2023-08-10 17:22:55,Charlotte Tucker,1484
2023-08-10 17:40:40,Sophia Daves,730
2023-08-10 17:45:43,Inez Phelps,3385
2023-08-10 17:56:15,William Bergstrom,4496
2023-08-10 18:00:36,Diane Sweeney,2179
2023-08-10 18:13:07,Lillie Hammock,644
2023-08-10 18:41:13,Richard Bowden,4191
2023-08-10 18:42:28,Marjorie Mobley,4549
2023-08-10 18:42:52,Allison Shipman,3190
2023-08-10 18:43:21,Paul Benitez,3927
2023-08-10 19:06:32,David Jones,1045
2023-08-10 19:24:00,Johnny Mccain,1003
2023-08-10 19:48:02,Amelia Solomon,18
2023-08-10 19:57:07,Amanda Corwin,1508
2023-08-10 20:02:38,Lori Myers,306
2023-08-10 20:11:07,Mary Jackson,4400
2023-08-10 20:14:00,Etta Marshall,718
2023-08-10 20:41:39,Inez Taylor,330
2023-08-10 20:46:03,Nadine Herman,2057
2023-08-10 21:00:49,Victor Sardinha,1161
2023-08-10 21:02:22,Morgan Caldwell,1952
2023-08-10 21:14:32,Kelly Valenzuela,3686
2023-08-10 21:27:47,Teresa Wright,183
2023-08-10 21:29:47,Joshua Simpkins,4769
2023-08-10 21:39:53,Laureen Moreno,3056
2023-08-10 21:41:30,Derek Peterson,2231
2023-08-10 21:50:12,Doris Phillips,833
2023-08-10 21:55:28,Patricia Thal,3157
2023-08-10 22:10:10,Wilma Jenkins,2967
2023-08-10 22:33:09,Beatrice Mcgary,2895
2023-08-10 22:43:06,Matthew Verne,2186
2023-08-10 23:02:45,William Jeanpierre,3249
2023-08-10 23:06:39,Kathleen Chagnon,330
2023-08-10 23:14:09,Catherine Black,1834
2023-08-10 23:27:12,Nereida Badger,3310
2023-08-10 23:35:36,Curtis Cantell,566
2023-08-10 23:35:36,Ramon Cichy,4318
2023-08-10 23:36:09,Zachary Murillo,4828
2023-08-10 23:36:38,Georgina Shaw,4484
2023-08-10 23:59:25,Susan Szewczyk,3406
2023-08-11 0:08:12,Lois Theall,2609
2023-08-11 0:18:17,Tammy Perkins,1676
2023-08-11 0:26:14,Paul Harold,3136
2023-08-11 0:26:26,Diane Rodriguez,1093
2023-08-11 0:49:48,Robert Mcgill,4984
2023-08-11 0:56:40,Timmy Dailey,4873
2023-08-11 1:16:18,Robert Weathers,1410
2023-08-11 1:16:40,Mary Tucker,2561
2023-08-11 1:19:31,Marshall Nardella,2181
2023-08-11 1:33:28,Anne Coleman,1323
2023-08-11 1:35:03,Yvonne Auker,2467
2023-08-11 1:44:31,Cynthia Opperman,2149
2023-08-11 1:47:37,Adeline Cheever,3454
2023-08-11 1:47:52,Luis Daniel,2231
2023-08-11 1:55:44,Vernice Gil,4545
2023-08-11 2:12:27,Teresa Gomez,3681
2023-08-11 2:17:10,Wanda Ameduri,605
2023-08-11 2:40:37,Anthony Cross,1931
2023-08-11 2:45:17,Christopher Barnard,4118
2023-08-11 3:14:20,Ranae Lucas,4487
2023-08-11 3:21:02,Peter Johnston,1800
2023-08-11 3:34:17,Troy Vonstein,822
2023-08-11 3:39:54,Robert Walls,139
2023-08-11 3:40:41,Jennifer Dunsford,1093
2023-08-11 3:46:32,Ashley Johnson,4307
2023-08-11 4:00:48,Nicole Saldivar,4057
2023-08-11 4:15:54,Rosa Falck,3499
2023-08-11 4:16:30,Chuck Masters,745
2023-08-11 4:22:50,Patricia Whitlock,1006
2023-08-11 4:29:11,Barbara Moore,4413
2023-08-11 4:31:22,Esther Bowling,3778
2023-08-11 4:31:40,Jessica Sliva,3192
2023-08-11 4:44:36,John Salas,3335
2023-08-11 5:00:16,Richard Twyman,17
2023-08-11 5:18:20,Ashley Gage,3536
2023-08-11 5:45:54,Edward Forte,4501
2023-08-11 5:50:57,Diane Sweeney,1466
2023-08-11 5:53:33,Florence Burden,4615
2023-08-11 6:05:22,Ruth Carroll,533
2023-08-11 6:11:27,Dorothy Hoffmann,2624
2023-08-11 6:35:56,Jana Mcclendon,3289
2023-08-11 6:37:11,Maria Harvey,2162
2023-08-11 6:37:30,Sean Ramos,2000
2023-08-11 6:56:45,Pat Innocent,2674
2023-08-11 6:58:28,Thomas Denman,183
2023-08-11 6:59:03,Maria Pirtle,1213
2023-08-11 7:00:04,Julie Gomez,797
2023-08-11 7:01:02,Adam Davis,495
2023-08-11 7:10:15,Margaret Johnson,617
2023-08-11 7:13:49,Hisako Cook,2207
2023-08-11 7:16:08,George Parker,2110
2023-08-11 7:30:11,James Mitchum,2151
2023-08-11 7:44:48,Angela Hammond,1069
2023-08-11 8:07:53,Richard Collins,1093
2023-08-11 8:43:31,Alan Correia,468
2023-08-11 8:55:37,Michael Carpenter,787
2023-08-11 8:58:37,Concetta Muniz,1063
2023-08-11 9:02:39,Brandon Williams,224
2023-08-11 9:25:44,Kelly Delacruz,2388
2023-08-11 9:43:49,Ronnie Ley,3869
2023-08-11 9:51:41,Sam Leinweber,1636
2023-08-11 9:58:47,Crystal Luper,2579
2023-08-11 10:11:43,David Murphy,258
2023-08-11 10:13:29,Linda Walters,4760
2023-08-11 10:21:05,Laura Kearse,1144
2023-08-11 10:21:16,Ha Follmer,3063
2023-08-11 10:28:12,Elmer Kifer,2150
2023-08-11 10:32:29,Ralph Bartlett,4832
2023-08-11 10:37:53,Joann Rooney,2038
2023-08-11 10:41:18,Jennifer Yates,3497
2023-08-11 10:56:52,Patricia Thal,2482
2023-08-11 11:17:40,Kathy Cushenberry,1323
2023-08-11 11:22:50,Karen Shelton,1769
2023-08-11 11:32:36,Maria Green,1241
2023-08-11 11:39:41,Mark Bosak,1964
2023-08-11 11:45:46,Dawn Prentiss,2311
2023-08-11 11:50:25,Annis Guevara,3033
2023-08-11 12:16:59,Mary Paulin,3555
2023-08-11 12:39:37,Vincent Nichols,4598
2023-08-11 12:43:54,Josie Ibarra,1544
2023-08-11 12:45:42,Ines Sojka,1635
2023-08-11 12:52:44,Michael Gordon,585
2023-08-11 13:05:01,John Reagan,2675
2023-08-11 13:25:17,Eileen Hunt,142
2023-08-11 13:39:58,Kristie Soto,1236
2023-08-11 13:49:11,Donna Jarrett,3283
2023-08-11 13:57:03,Veronica Carr,813
2023-08-11 14:25:28,Frederick Burch,27
2023-08-11 14:34:12,Garry Smith,4105
2023-08-11 14:35:12,Larry Edwards,3580
2023-08-11 14:58:39,William Propes,923
2023-08-11 15:08:33,Louis Matlock,4806
2023-08-11 15:29:36,Vanessa Hanson,1391
2023-08-11 15:41:38,Debbie Campbell,2956
2023-08-11 15:46:17,Georgia Boyle,119
2023-08-11 15:50:11,Hilda Vitale,650
2023-08-11 15:56:40,Andrew Rumberger,4502
2023-08-11 15:57:15,John Keever,32
2023-08-11 16:09:44,James Turpin,4520
2023-08-11 16:15:09,Mildred Kindred,1006
2023-08-11 16:39:03,Eunice Tucker,1511
2023-08-11 16:40:56,Ronda Hayzlett,3785
2023-08-11 16:47:37,Roderick Smith,297
2023-08-11 16:56:16,James Morton,1279
2023-08-11 17:20:58,Elliot Bullock,380
2023-08-11 17:24:47,Latonya Williams,421
2023-08-11 17:36:44,Margit Worsham,114
2023-08-11 17:47:20,Erin Barb,3984
2023-08-11 18:05:12,Thomas Rasor,4548
2023-08-11 18:07:23,Williams Bettis,3636
2023-08-11 18:08:04,David Rippy,4043
2023-08-11 18:29:21,Walter Chacon,4823
2023-08-11 18:30:40,Terry Marashi,3302
2023-08-11 18:36:33,Scott Palmer,4615
2023-08-11 18:44:40,Susan Long,4802
2023-08-11 18:58:51,Leroy Nicola,4104
2023-08-11 19:03:03,Ruby Gunn,555
2023-08-11 19:24:02,Jose Bridges,3165
2023-08-11 19:35:41,Marjory Mcspadden,4575
2023-08-11 19:50:35,Ed Wilcox,4859
2023-08-11 19:54:39,Beth Knaebel,1441
2023-08-11 19:54:51,Zachary Baggett,45
2023-08-11 20:00:01,Elisha Ray,4856
2023-08-11 20:14:11,Marilyn Chappell,1449
2023-08-11 20:18:57,Hans Aiyer,4571
2023-08-11 20:21:25,Travis Harder,2934
2023-08-11 20:43:40,Betty Taylor,4915
2023-08-11 20:47:08,Randy Hough,4929
2023-08-11 20:54:32,Kelvin Fears,3069
2023-08-11 20:56:08,Florence Fletcher,4544
2023-08-11 20:59:28,Alberta Harper,3589
2023-08-11 20:59:31,Brynn Wiseman,2556
2023-08-11 21:05:47,Vincent Borke,3818
2023-08-11 21:37:35,Kenneth Campos,1851
2023-08-11 21:38:38,Vincent Thornton,3041
2023-08-11 21:42:55,Michael Quasdorf,198
2023-08-11 21:53:58,Linda Padilla,4072
2023-08-11 22:05:09,Ines Sojka,868
2023-08-11 22:18:59,Timothy Marsh,2983
2023-08-11 22:32:54,Doris Campbell,626
2023-08-11 22:36:48,Carole Dyer,2133
2023-08-11 22:43:09,Norman Ivy,189
2023-08-11 23:17:39,Denise Gregory,2142
2023-08-11 23:21:15,Raymond Calhoun,4018
2023-08-11 23:23:17,Mary Wilson,1445
2023-08-11 23:40:02,Elizabeth Phelps,82
2023-08-11 23:46:59,Gracie Venkus,3038
2023-08-11 23:49:32,Daniella Mauney,3644
2023-08-12 0:08:07,John Bates,1219
2023-08-12 0:13:38,Lindsey Page,2637
2023-08-12 0:27:05,Virginia Maples,1798
2023-08-12 0:28:48,Lavonne Edmond,3896
2023-08-12 0:36:09,Hector Casey,2812
2023-08-12 0:40:53,Robert Jackson,1593
2023-08-12 0:53:55,Alexander Rivera,2165
2023-08-12 1:04:05,Catherine Rathburn,1604
2023-08-12 1:15:27,Benito Webb,572
2023-08-12 1:23:42,Sarah Spann,3158
2023-08-12 1:46:30,Mitzie Chaffin,1956
2023-08-12 1:53:41,Norman Ivy,4221
2023-08-12 2:17:10,Shawn Sorensen,2251
2023-08-12 2:27:28,Maxine Krasley,1857
2023-08-12 2:51:08,Frederick Jackson,4745
2023-08-12 3:09:00,Ian Henry,4403
2023-08-12 3:23:26,Jeanette Ramos,591
2023-08-12 3:37:20,Leonard Cathey,3564
2023-08-12 3:39:31,Mable Richardson,4801
2023-08-12 3:51:04,Joseph Johnson,1161
2023-08-12 4:08:30,Patrick Pierro,172
2023-08-12 4:15:48,Ruth Zabinski,735
2023-08-12 4:22:19,Michael Meadows,4721
2023-08-12 4:25:52,Keith Escobedo,1236
2023-08-12 4:58:26,Linda Rothschild,620
2023-08-12 5:23:12,Linda Mcleod,828
2023-08-12 6:05:29,John Loveless,2768
2023-08-12 6:09:44,Robert Woodbury,3899
2023-08-12 6:10:02,Russell Bibb,810
2023-08-12 6:30:41,James Fountain,2425
2023-08-12 6:34:20,Tammy Gonzalez,1703
2023-08-12 6:39:01,Eula Gross,194
2023-08-12 7:00:33,Truman Zigler,4415
2023-08-12 7:21:41,William Coffey,1588
2023-08-12 7:54:15,Bryan Lozano,1685
2023-08-12 8:03:48,Mona Stroud,581
2023-08-12 8:19:12,Brian Wilson,3642
2023-08-12 9:17:56,Roy Rudolph,2601
2023-08-12 9:23:20,Vicky Brown,1154
2023-08-12 9:32:25,April Moore,1767
2023-08-12 9:34:27,William Hesterman,41
2023-08-12 9:39:33,Stacey Gibson,3666
2023-08-12 10:03:34,Stacey Gibson,2687
2023-08-12 10:04:33,Carl Reeves,3711
2023-08-12 10:10:40,William Locks,3227
2023-08-12 10:27:03,Jonathan Goodman,1371
2023-08-12 10:48:51,Richard Smock,1799
2023-08-12 10:48:55,Hal Sanders,3379
2023-08-12 10:49:34,Daniel Delmonte,3479
2023-08-12 11:05:59,Matthew Peters,1455
2023-08-12 11:17:07,Irene Robinson,557
2023-08-12 11:25:44,Dorothy Bryant,4834
2023-08-12 11:27:14,Elisabeth Hochstatter,2229
2023-08-12 11:32:51,Marguerite Fashaw,2020
2023-08-12 11:44:01,Joseph Naquin,3134
2023-08-12 11:46:38,Ray Owens,770
2023-08-12 11:48:38,Maricela Schroeder,3465
2023-08-12 11:49:40,Michael Riveron,3143
2023-08-12 11:52:09,Jesse Spurgeon,300
2023-08-12 12:08:29,Beverly Etkin,2794
2023-08-12 12:20:09,Danielle Chrisman,3103
2023-08-12 12:21:55,Christine Dececco,2475
2023-08-12 12:29:22,Juana Almond,2960
2023-08-12 12:37:17,Wanda Akers,2113
2023-08-12 13:01:32,Sandra Dorich,599
2023-08-12 13:12:11,Micaela Quincy,2018
2023-08-12 13:27:13,John Frazee,2027
2023-08-12 13:35:38,Tammy Cano,1657
2023-08-12 13:37:21,Amanda Copland,3048
2023-08-12 13:47:17,Sarah Bowman,3218
2023-08-12 13:47:33,Mary Bacon,3225
2023-08-12 13:49:15,Jackie Madrid,2016
2023-08-12 14:23:07,Erika Cobb,3383
2023-08-12 14:28:25,Mark Cooper,4339
2023-08-12 14:31:33,Melanie Jones,1297
2023-08-12 14:32:05,Charles Morris,3889
2023-08-12 14:43:51,Elaine Poindexter,2431
2023-08-12 14:43:53,Kristi Valdez,1499
2023-08-12 15:14:41,Nathaniel Kinney,4441
2023-08-12 15:51:53,Jason Laverriere,374
2023-08-12 15:59:36,Peter Koenen,4535
2023-08-12 15:59:49,Albert Waite,389
2023-08-12 16:02:40,Hannah Pierson,497
2023-08-12 16:05:28,Aaron Dalessandro,4048
2023-08-12 16:37:55,Hector Gamble,2522
2023-08-12 16:49:18,William Hamlin,363
2023-08-12 16:54:10,Joseph Siriano,2317
2023-08-12 17:10:14,Susan Meyer,735
2023-08-12 17:41:04,David Millonzi,3019
2023-08-12 18:18:35,Mary Strickland,4014
2023-08-12 18:21:43,Cindy Aldana,61
2023-08-12 18:40:58,Leona Moseley,1833
2023-08-12 18:44:09,Lawrence Woods,1337
2023-08-12 18:45:24,Leroy Nicola,2334
2023-08-12 18:47:16,Don Williams,1895
2023-08-12 18:53:38,Ruby Smith,1056
2023-08-12 18:56:25,Martin Jones,865
2023-08-12 19:06:54,Iola Jones,2786
2023-08-12 19:08:29,Lester Oliver,3956
2023-08-12 19:09:08,Raymond Courser,4440
2023-08-12 19:20:34,Deborah Moberly,930
2023-08-12 19:29:26,Romeo Macki,3754
2023-08-12 20:01:28,Chris Harrison,2444
2023-08-12 20:03:15,Travis Harder,4119
2023-08-12 20:18:51,Jill Oleary,3711
2023-08-12 20:20:53,Pearl Hams,4597
2023-08-12 20:30:27,Thomas Denman,2580
2023-08-12 20:36:15,Larry Dietrich,788
2023-08-12 20:41:29,Carl Wooley,2037
2023-08-12 20:44:54,Charlie Tarasuik,2374
2023-08-12 20:45:39,Jolynn Massengale,4088
2023-08-12 20:47:23,Richard Keitt,737
2023-08-12 20:54:19,Glenn Jones,3083
2023-08-12 21:05:13,Andrea Ferrell,4911
2023-08-12 21:07:27,Janet Engelhardt,1701
2023-08-12 21:19:20,Virginia Letko,2697
2023-08-12 21:21:31,Nicholas Garland,2962
2023-08-12 21:23:17,Diane Mccormack,2904
2023-08-12 21:40:46,Lavonne Edmond,4848
2023-08-12 21:45:15,Bernadine Harmon,536
2023-08-12 21:52:37,Samantha Oliver,4713
2023-08-12 22:00:45,Jennifer Jurasek,2558
2023-08-12 22:12:20,James Ortiz,103
2023-08-12 22:28:21,Allen Guarino,3993
2023-08-12 22:29:41,Michael Todd,2278
2023-08-12 22:45:20,Richard Martinez,1789
2023-08-12 23:01:49,Migdalia Denney,3086
2023-08-12 23:27:07,Joan Choe,3343
2023-08-12 23:27:14,Natalie Dubose,876
2023-08-12 23:36:42,Lynn Hammond,3579
2023-08-12 23:51:12,Bessie Davis,203
2023-08-12 23:53:33,Linda Birkline,4463
2023-08-13 0:05:36,Clara Hevey,2948
2023-08-13 0:10:00,Brenda Saunders,3072
2023-08-13 0:10:19,Virginia Miller,4155
2023-08-13 0:13:45,Earl Toles,2123
2023-08-13 0:27:08,Ann Johnson,2391
2023-08-13 0:27:19,Barbara Boone,888
2023-08-13 0:36:01,Yvette Vanakin,2248
2023-08-13 0:39:46,Robert Olsen,2916
2023-08-13 0:46:31,Gladys Mendoza,1126
2023-08-13 1:12:19,Grace Vandevelde,3646
2023-08-13 1:15:06,Sandra Riley,4326
2023-08-13 1:34:30,Ana Rudisill,810
2023-08-13 1:53:20,Jim Foley,571
2023-08-13 2:09:53,Larry Hartman,2938
2023-08-13 2:30:15,Marion Armstrong,959
2023-08-13 2:30:57,Terri Hyde,497
2023-08-13 2:35:59,Dolores Lotzer,1888
2023-08-13 3:05:49,Patricia Shannon,4911
2023-08-13 3:06:55,David Delano,2900
2023-08-13 3:25:26,Fidel Dinsmoor,1721
2023-08-13 3:30:33,Linda Walters,431
2023-08-13 3:33:09,Cecelia Tompkins,26
2023-08-13 3:33:46,Christopher Leskovec,1240
2023-08-13 3:43:48,Vincent Nichols,3022
2023-08-13 3:47:39,Keri Williams,2666
2023-08-13 3:48:16,Julie Tilley,171
2023-08-13 3:48:42,Lydia Tingle,2843
2023-08-13 3:53:35,Marianne North,1908
2023-08-13 4:13:45,Joshua Carney,925
2023-08-13 4:21:37,Jessica Perretta,59
2023-08-13 4:25:50,Thea Lucas,2170
2023-08-13 4:27:34,Annie Heasley,3173
2023-08-13 4:56:09,Ted Patterson,4632
2023-08-13 5:01:38,Ismael Copeland,612
2023-08-13 5:02:06,Clyde Martin,23
2023-08-13 5:17:33,Erika Cobb,4770
2023-08-13 5:26:18,Jasmine Jovich,1941
2023-08-13 5:52:13,Leroy Nicola,4172
2023-08-13 5:53:17,Dawn Heath,3896
2023-08-13 5:59:11,Terrance Sandoval,2867
2023-08-13 6:05:59,Michael Vogelpohl,4327
2023-08-13 6:07:02,Casey Bruch,3516
2023-08-13 6:07:09,Rosa Falck,2517
2023-08-13 6:18:36,Willie Lund,236
2023-08-13 6:20:24,James Nance,4680
2023-08-13 6:31:00,Rebecca Cartagena,2988
2023-08-13 6:44:09,Dolores Slover,4069
2023-08-13 7:07:26,Fallon Baker,1240
2023-08-13 7:09:56,Crystal Bradford,892
2023-08-13 7:43:37,Leon Stafford,2028
2023-08-13 7:53:00,James Gizzi,2492
2023-08-13 7:57:10,Samuel Harrell,3770
2023-08-13 7:59:58,Michael Warner,4088
2023-08-13 8:09:49,Josephine Nicholson,3816
2023-08-13 8:20:08,Timothy Kohler,1259
2023-08-13 8:22:31,Ethel Rivera,1217
2023-08-13 8:39:54,Matthew Peters,2013
2023-08-13 8:47:35,Mary Garcia,2533
2023-08-13 8:51:23,Paul Sullivan,3736
2023-08-13 8:53:05,Ronald Souphom,4504
2023-08-13 9:00:03,Chris Harrison,1321
2023-08-13 9:14:20,Tommy Sigrist,4785
2023-08-13 9:38:42,Wayne Rikard,258
2023-08-13 10:27:20,Daniel Howard,1214
2023-08-13 10:42:14,Theresa Sorell,667
2023-08-13 11:18:40,Lorenzo Maxfield,1087
2023-08-13 11:24:52,Cassie Winer,4216
